2,3,9													
PREFIX	TYPE	SUFFIX	NAME	REC.	IMPL.	SPEAKER	MOOD	COMMENT	EN	EN	CEN	JP	CDE
vo_eny_eny_	samurai_00_	hear_noise_human_03	vo_eny_eny_samurai_00_hear_noise_human_03	omuk		Samurai	fierce	hears human noise	Đứa nào làm ồn?	Who is making noise?	4		0
vo_eny_eny_	samurai_00_	hear_noise_human_04	vo_eny_eny_samurai_00_hear_noise_human_04	omuk		Samurai	fierce	hears human noise	Thằng nào nấp trong bóng tối?	Who hides in the shadows?	5		0
vo_eny_eny_	samurai_00_	hear_noise_human_05	vo_eny_eny_samurai_00_hear_noise_human_05	omuk		Samurai	fierce	hears human noise	Ai đó?	Who is this?	3		0
vo_eny_eny_	samurai_00_	hear_noise_too_much_00	vo_eny_eny_samurai_00_hear_noise_too_much_00	omuk	hambo	Samurai	irritated	irritated by a continuous string of strange noises	Mày đang kiểm tra sự kiên nhẫn của tao hả.	You are testing my patience.	5		0
vo_eny_eny_	samurai_00_	hear_noise_too_much_01	vo_eny_eny_samurai_00_hear_noise_too_much_01	omuk	hambo	Samurai	irritated	irritated by a continuous string of strange noises	Oh, mày sẽ phải trả giá!	Oh, you'll pay for this!	5		0
vo_eny_eny_	samurai_00_	hear_noise_too_much_02	vo_eny_eny_samurai_00_hear_noise_too_much_02	omuk	hambo	Samurai	irritated	irritated by a continuous string of strange noises	Lộ mặt đi, đồ hèn!	Show yourself, coward!	3		0
vo_eny_eny_	samurai_00_	hear_noise_too_much_03	vo_eny_eny_samurai_00_hear_noise_too_much_03	omuk	hambo	Samurai	irritated	irritated by a continuous string of strange noises	Mày lừa tao chỉ khi mày có thể.	Play your games while you can, fool.	7		0
vo_eny_eny_	samurai_00_	hum_00	vo_eny_eny_samurai_00_hum_00	omuk		Samurai		(sound) humming tune			0		0
vo_eny_eny_	samurai_00_	ignore_distraction_00	vo_eny_eny_samurai_00_ignore_distraction_00	omuk	hambo	Samurai	dutiful	ignores player distraction (whistle, stone noise)	Ah, chả có gì.	Ah, it was nothing.	4		0
vo_eny_eny_	samurai_00_	ignore_distraction_01	vo_eny_eny_samurai_00_ignore_distraction_01	omuk	hambo	Samurai	dutiful	ignores player distraction (whistle, stone noise)	Uh…Chỉ là gió mà thôi!	Uh…just the wind!	3		0
vo_eny_eny_	samurai_00_	ignore_distraction_02	vo_eny_eny_samurai_00_ignore_distraction_02	omuk	hambo	Samurai	dutiful	ignores player distraction (whistle, stone noise)	Gió đang đùa mình ấy mà.	The wind trying to trick me.	6		0
vo_eny_eny_	samurai_00_	ignore_distraction_03	vo_eny_eny_samurai_00_ignore_distraction_03	omuk	hambo	Samurai	dutiful	ignores player distraction (whistle, stone noise)	Mình sẽ không bị phân tâm nữa.	I will not be distracted.	5		0
vo_eny_eny_	samurai_00_	ignore_disturbance_00	vo_eny_eny_samurai_00_ignore_disturbance_00	omuk		Samurai	dutiful	ignores disturbance (footprints, snuffed torch)	Eh, không đáng quan tâm.	Eh, not worth my attention.	5		0
vo_eny_eny_	samurai_00_	ignore_disturbance_01	vo_eny_eny_samurai_00_ignore_disturbance_01	omuk		Samurai	dutiful	ignores disturbance (footprints, snuffed torch)	Không đáng quan tâm.	This is beneath me.	4		0
vo_eny_eny_	samurai_00_	ignore_disturbance_02	vo_eny_eny_samurai_00_ignore_disturbance_02	omuk		Samurai	dutiful	ignores disturbance (footprints, snuffed torch)	Không lừa được tao đâu.	I will not make a fool of myself.	8		0
vo_eny_eny_	samurai_00_	ignore_peasant_00	vo_eny_eny_samurai_00_ignore_peasant_00	omuk		Samurai	dismissive	shoos off a civilian who tries to warn him	Tránh khuất mắt ta, thằng bần nông!	Get out of my sight, peasant!	6		0
vo_eny_eny_	samurai_00_	ignore_peasant_01	vo_eny_eny_samurai_00_ignore_peasant_01	omuk		Samurai	dismissive	shoos off a civilian who tries to warn him	Mày dám nói chuyện với tao hả? Cút!	How dare you speak to me? Leave!	7		0
vo_eny_eny_	samurai_00_	ignore_peasant_02	vo_eny_eny_samurai_00_ignore_peasant_02	omuk		Samurai	dismissive	shoos off a civilian who tries to warn him	Vấn đề của mày không liên quan tới tao!	Your troubles do not concern me!	6		0
vo_eny_eny_	samurai_00_	investigate_accident_start_00	vo_eny_eny_samurai_00_investigate_accident_start_00	omuk	hambo	Samurai	displeased	sees accident (like guard crushed by falling debris)	Chuyện quái gì vậy?	What happened?	2		0
vo_eny_eny_	samurai_00_	investigate_accident_start_01	vo_eny_eny_samurai_00_investigate_accident_start_01	omuk	hambo	Samurai	displeased	sees accident (like guard crushed by falling debris)	Sao…sao nó lại xảy ra được?	How…how did this happen?	4		0
vo_eny_eny_	samurai_00_	investigate_accident_start_02	vo_eny_eny_samurai_00_investigate_accident_start_02	omuk	hambo	Samurai	displeased	sees accident (like guard crushed by falling debris)	Đã gây ra chuyện gì?	Whose fault is this?	4		0
vo_eny_eny_	samurai_00_	investigate_accident_start_03	vo_eny_eny_samurai_00_investigate_accident_start_03	omuk	hambo	Samurai	displeased	sees accident (like guard crushed by falling debris)	Ai…ai chịu trách nhiệm cho chuyện này?!	Who…who's responsible for this?!	4		0
vo_eny_eny_	samurai_00_	investigate_accident_start_04	vo_eny_eny_samurai_00_investigate_accident_start_04	omuk	hambo	Samurai	displeased	sees accident (like guard crushed by falling debris)	Đáng đời!	This is outrageous!	3		0
vo_eny_eny_	samurai_00_	investigate_accident_stop_00	vo_eny_eny_samurai_00_investigate_accident_stop_00	omuk	hambo	Samurai	dismissive	stops investigating accident	Chúng ta sẽ điều tra sau.	We will investigate this later.	5		0
vo_eny_eny_	samurai_00_	investigate_accident_stop_01	vo_eny_eny_samurai_00_investigate_accident_stop_01	omuk	hambo	Samurai	dismissive	stops investigating accident	Hmph. Nghiệp chướng.	Hmph. Karma.	2		0
vo_eny_eny_	samurai_00_	investigate_accident_stop_02	vo_eny_eny_samurai_00_investigate_accident_stop_02	omuk	hambo	Samurai	dismissive	stops investigating accident	Tao sẽ tìm ra kẻ gây ra vụ này.	I will find those responsible.	5		0
vo_eny_eny_	samurai_00_	investigate_accident_stop_03	vo_eny_eny_samurai_00_investigate_accident_stop_03	omuk	hambo	Samurai	dismissive	stops investigating accident	Hôm nay mày đến hạn rồi.	Fate was…unkind today.	3		0
vo_eny_eny_	samurai_00_	investigate_accident_stop_04	vo_eny_eny_samurai_00_investigate_accident_stop_04	omuk	hambo	Samurai	dismissive	stops investigating accident	Eh, không thể thay đổi gì.	Eh, it cannot be changed.	5		0
vo_eny_eny_	samurai_00_	investigate_bush_00	vo_eny_eny_samurai_00_investigate_bush_00	omuk	hambo	Samurai	agressive	searches bushes for player characters	Ha! Nấp trong bụi cây hả?!	Ha! Hiding in the bushes?!	5		0
vo_eny_eny_	samurai_00_	investigate_bush_01	vo_eny_eny_samurai_00_investigate_bush_01	omuk	hambo	Samurai	agressive	searches bushes for player characters	Mày không thể trốn tao đâu!	You cannot hide from me!	5		0
vo_eny_eny_	samurai_00_	investigate_bush_02	vo_eny_eny_samurai_00_investigate_bush_02	omuk	hambo	Samurai	agressive	searches bushes for player characters	Oh, Mày không thể lừa được tao…	Oh, you cannot fool me…	5		0
vo_eny_eny_	samurai_00_	investigate_bush_03	vo_eny_eny_samurai_00_investigate_bush_03	omuk	hambo	Samurai	agressive	searches bushes for player characters	Huh? Thu thập thông tin từ bụi cây hả?	Huh? Crawling through the thicket?!	5		0
vo_eny_eny_	samurai_00_	investigate_bush_04	vo_eny_eny_samurai_00_investigate_bush_04	omuk	hambo	Samurai	agressive	searches bushes for player characters	Ohoho, Bụi cây không thể bảo vệ mày!	Ohoho, the brush will not protect you!	7		0
vo_eny_eny_	samurai_00_	investigate_door_00	vo_eny_eny_samurai_00_investigate_door_00	omuk	hambo	Samurai	agressive	follows player character inside buildings	Tao sẽ lôi mày ra khỏi đó.	I will drag you out of there.	7		0
vo_eny_eny_	samurai_00_	investigate_door_01	vo_eny_eny_samurai_00_investigate_door_01	omuk	hambo	Samurai	agressive	follows player character inside buildings	Tao biết mày ở đây!	I know you're in there!	5		0
vo_eny_eny_	samurai_00_	investigate_door_02	vo_eny_eny_samurai_00_investigate_door_02	omuk	hambo	Samurai	agressive	follows player character inside buildings	Mày nghĩ mày an toàn khi ở đây hả?	You'll find no safety in there.	6		0
vo_eny_eny_	samurai_00_	investigate_door_03	vo_eny_eny_samurai_00_investigate_door_03	omuk	hambo	Samurai	agressive	follows player character inside buildings	Được thôi! Chỗ này sẽ là mộ của mày.	Fine! This will be your grave.	6		0
vo_eny_eny_	samurai_00_	investigate_end_00	vo_eny_eny_samurai_00_investigate_end_00	omuk	hambo	Samurai	a bit disappointed	stops investigating area (same as squad solo)	Không có ai ở đây.	Nobody here.	2		0
vo_eny_eny_	samurai_00_	investigate_end_01	vo_eny_eny_samurai_00_investigate_end_01	omuk	hambo	Samurai	a bit disappointed	stops investigating area (same as squad solo)	Ugh, đi rồi.	Ugh, gone.	2		0
vo_eny_eny_	samurai_00_	investigate_end_02	vo_eny_eny_samurai_00_investigate_end_02	omuk	hambo	Samurai	a bit disappointed	stops investigating area (same as squad solo)	Không có gì.	Nothing.	1		0
vo_eny_eny_	samurai_00_	investigate_end_03	vo_eny_eny_samurai_00_investigate_end_03	omuk	hambo	Samurai	a bit disappointed	stops investigating area (same as squad solo)	Augh, chúng đã bỏ chạy.	Augh, they must have run away.	6		0
vo_eny_eny_	samurai_00_	investigate_end_04	vo_eny_eny_samurai_00_investigate_end_04	omuk	hambo	Samurai	a bit disappointed	stops investigating area (same as squad solo)	Huh…đoán là mình đã đuổi hắn đi. Hah!	Huh…guess I drove them off. Hah!	6		0
vo_eny_eny_	samurai_00_	investigate_end_05	vo_eny_eny_samurai_00_investigate_end_05	omuk	hambo	Samurai	a bit disappointed	stops investigating area (same as squad solo)	Aw…không thể tìm thấy ai.	Aw…no one to be found.	5		0
vo_eny_eny_	samurai_00_	investigate_missing_00	vo_eny_eny_samurai_00_investigate_missing_00	omuk		Samurai	annoyed	searches the area for missing friend	Hello?	Hello?	1		0
vo_eny_eny_	samurai_00_	investigate_missing_01	vo_eny_eny_samurai_00_investigate_missing_01	omuk		Samurai	annoyed	searches the area for missing friend	Mày đang nấp quanh đây phải không?	Are you hiding somewhere?	4		0
vo_eny_eny_	samurai_00_	investigate_missing_02	vo_eny_eny_samurai_00_investigate_missing_02	omuk		Samurai	annoyed	searches the area for missing friend	Mày đang ở đó?	Are you there?	3		0
vo_eny_eny_	samurai_00_	investigate_missing_03	vo_eny_eny_samurai_00_investigate_missing_03	omuk		Samurai	annoyed	searches the area for missing friend	Tao đếch có tâm trạng cho chuyện này đâu nhé!	I'm not in the mood for this!	7		0
vo_eny_eny_	samurai_00_	investigate_missing_04	vo_eny_eny_samurai_00_investigate_missing_04	omuk		Samurai	annoyed	searches the area for missing friend	Mày ở đâu? Trả lời coi!	Where are you? Speak up!	5		0
vo_eny_eny_	samurai_00_	investigate_missing_05	vo_eny_eny_samurai_00_investigate_missing_05	omuk		Samurai	annoyed	searches the area for missing friend	Mày nghe thấy tao không?	You hear me?	3		0
vo_eny_eny_	samurai_00_	investigate_start_00	vo_eny_eny_samurai_00_investigate_start_00	omuk	hambo	Samurai	tense	starts investigating area (same as squad solo)	Mày ở đâu hả?	Where are you?	3		0
vo_eny_eny_	samurai_00_	investigate_start_01	vo_eny_eny_samurai_00_investigate_start_01	omuk	hambo	Samurai	tense	starts investigating area (same as squad solo)	Tao biết mày ở đây!	I know you're here!	4		0
vo_eny_eny_	samurai_00_	investigate_start_02	vo_eny_eny_samurai_00_investigate_start_02	omuk	hambo	Samurai	tense	starts investigating area (same as squad solo)	Tao sẽ tìm thấy mày!	I will find you!	4		0
vo_eny_eny_	samurai_00_	investigate_start_03	vo_eny_eny_samurai_00_investigate_start_03	omuk	hambo	Samurai	tense	starts investigating area (same as squad solo)	Tiến lên trước!	Come forward!	2		0
vo_eny_eny_	samurai_00_	investigate_start_04	vo_eny_eny_samurai_00_investigate_start_04	omuk	hambo	Samurai	tense	starts investigating area (same as squad solo)	Thôi nào, tao không rảnh cả ngày với mày đâu!	Come on, I haven't got all day!	7		0
vo_eny_eny_	samurai_00_	investigate_too_long_00	vo_eny_eny_samurai_00_investigate_too_long_00	omuk	hambo	Samurai	dismissive	hears noise, but getting there is too complicated	Ugh, không đáng để đi bộ.	Ugh, that's not worth the walk.	6		0
vo_eny_eny_	samurai_00_	investigate_too_long_01	vo_eny_eny_samurai_00_investigate_too_long_01	omuk	hambo	Samurai	dismissive	hears noise, but getting there is too complicated	Ah, ở đó quá xa.	Ah, it's too far off.	5		0
vo_eny_eny_	samurai_00_	investigate_too_long_02	vo_eny_eny_samurai_00_investigate_too_long_02	omuk	hambo	Samurai	dismissive	hears noise, but getting there is too complicated	Không lãng phí thời gian.	I will not waste my time.	6		0
vo_eny_eny_	samurai_00_	investigate_unreachable_00	vo_eny_eny_samurai_00_investigate_unreachable_00	omuk	hambo	Samurai	suspicious	wants to investigate spot, but can't get there	Ungh…mình không thể tới đó.	Ungh…I can't reach that!	4		0
vo_eny_eny_	samurai_00_	investigate_unreachable_01	vo_eny_eny_samurai_00_investigate_unreachable_01	omuk	hambo	Samurai	suspicious	wants to investigate spot, but can't get there	Đường đã bị chặn!	The path is blocked!	4		0
vo_eny_eny_	samurai_00_	investigate_unreachable_02	vo_eny_eny_samurai_00_investigate_unreachable_02	omuk	hambo	Samurai	suspicious	wants to investigate spot, but can't get there	Ah, Quá nhiều rắc rối.	Ah, that'd be too much trouble.	6		0
vo_eny_eny_	samurai_00_	knockout_scream_00	vo_eny_eny_samurai_00_knockout_scream_00	omuk	hambo	Samurai	stunned	(sound) gets knocked out			0		0
vo_eny_eny_	samurai_00_	knockout_scream_01	vo_eny_eny_samurai_00_knockout_scream_01	omuk	hambo	Samurai	stunned	(sound) gets knocked out			0		0
vo_eny_eny_	samurai_00_	knockout_scream_02	vo_eny_eny_samurai_00_knockout_scream_02	omuk	hambo	Samurai	stunned	(sound) gets knocked out			0		0
vo_eny_eny_	samurai_00_	knockout_scream_03	vo_eny_eny_samurai_00_knockout_scream_03	omuk	hambo	Samurai	stunned	(sound) gets knocked out			0		0
vo_eny_eny_	samurai_00_	knockout_scream_04	vo_eny_eny_samurai_00_knockout_scream_04	omuk	hambo	Samurai	stunned	(sound) gets knocked out			0		0
vo_eny_eny_	samurai_00_	laugh_evil_00	vo_eny_eny_samurai_00_laugh_evil_00	omuk		Samurai		(sound) dark laugh			0		0
vo_eny_eny_	samurai_00_	laugh_good_00	vo_eny_eny_samurai_00_laugh_good_00	omuk		Samurai		(sound) humorous laugh			0		0
vo_eny_eny_	samurai_00_	make_toast_00	vo_eny_eny_samurai_00_make_toast_00	omuk		Samurai		(sound) makes a toast			0		0
vo_eny_eny_	samurai_00_	officer_alert_00	vo_eny_eny_samurai_00_officer_alert_00	omuk		Samurai	commanding	instructs other guards to stay alert	Cảnh giác. Chúng ta có sát thủ ở đây.	Stay vigilant. We have assassins in our midst.	8		0
vo_eny_eny_	samurai_00_	officer_alert_01	vo_eny_eny_samurai_00_officer_alert_01	omuk		Samurai	commanding	instructs other guards to stay alert	Địch ở gần chúng ta. Hãy khôn ngoan lên.	The enemy is among us. Stay sharp.	7		0
vo_eny_eny_	samurai_00_	officer_alert_02	vo_eny_eny_samurai_00_officer_alert_02	omuk		Samurai	commanding	instructs other guards to stay alert	Đừng để bị lừa. Chúng vẫn còn ở đây.	Do not be fooled. They are still here.	8		0
vo_eny_eny_	samurai_00_	officer_alert_03	vo_eny_eny_samurai_00_officer_alert_03	omuk		Samurai	commanding	instructs other guards to stay alert	Nhìn mấy chỗ tối ấy. Đó là nơi chúng nấp.	Watch the shadows! It's where they hide.	7		0
vo_eny_eny_	samurai_00_	officer_alert_04	vo_eny_eny_samurai_00_officer_alert_04	omuk		Samurai	commanding	instructs other guards to stay alert	Đi cùng nhau. Đừng để chúng tóm được mày.	Keep together. Don't let them separate you.	7		0
vo_eny_eny_	samurai_00_	officer_alert_05	vo_eny_eny_samurai_00_officer_alert_05	omuk		Samurai	commanding	instructs other guards to stay alert	Chúng đang tìm điểm yếu. Cho chúng nhận lấy cái chết nào.	They're looking for weakness. Give them death!	7		0
vo_eny_eny_	samurai_00_	officer_alert_06	vo_eny_eny_samurai_00_officer_alert_06	omuk		Samurai	commanding	instructs other guards to stay alert	Tấn công khi phát hiện. Không phải thương sót.	Attack on sight. Show no mercy.	6		0
vo_eny_eny_	samurai_00_	officer_alert_07	vo_eny_eny_samurai_00_officer_alert_07	omuk		Samurai	commanding	instructs other guards to stay alert	Đừng sợ lũ tội phạm cùi bắp này.	Do not cower before common criminals.	6		0
vo_eny_eny_	samurai_00_	officer_alert_08	vo_eny_eny_samurai_00_officer_alert_08	omuk		Samurai	commanding	instructs other guards to stay alert	Dạy chúng sợ hãi. Không cho chúng chỗ để nấp luôn.	Teach them fear! Give them no place to hide!	9		0
vo_eny_eny_	samurai_00_	pickup_object_00	vo_eny_eny_samurai_00_pickup_object_00	omuk		Samurai		(sound) pickup heavy object			0		0
vo_eny_eny_	samurai_00_	regain_consciousness_00	vo_eny_eny_samurai_00_regain_consciousness_00	omuk	hambo	Samurai	angry	knocked out, wakes up	Ungh…bọn chó chết tiệt.	Ungh…damn them.	2		0
vo_eny_eny_	samurai_00_	regain_consciousness_01	vo_eny_eny_samurai_00_regain_consciousness_01	omuk	hambo	Samurai	headache	knocked out, wakes up	Ugh! …ah, không có gì!	Ugh! …ah, it's nothing!	4		0
vo_eny_eny_	samurai_00_	regain_consciousness_02	vo_eny_eny_samurai_00_regain_consciousness_02	omuk	hambo	Samurai	angry	knocked out, wakes up	…Tôi thật xấu hổ.	…I was shamed.	3		0
vo_eny_eny_	samurai_00_	regain_consciousness_03	vo_eny_eny_samurai_00_regain_consciousness_03	omuk	hambo	Samurai	headache	knocked out, wakes up	Hrm! …hèn nhát…	Hrm! …cowards…	2		0
vo_eny_eny_	samurai_00_	regain_consciousness_04	vo_eny_eny_samurai_00_regain_consciousness_04	omuk	hambo	Samurai	angry	knocked out, wakes up	…Chúng tấn công tôi!	…they attacked me!	3		0
vo_eny_eny_	samurai_00_	regain_consciousness_05	vo_eny_eny_samurai_00_regain_consciousness_05	omuk	hambo	Samurai	angry	knocked out, wakes up	…chúng đánh gục tôi!	…they beat me down.	4		0
vo_eny_eny_	samurai_00_	regain_consciousness_06	vo_eny_eny_samurai_00_regain_consciousness_06	omuk	hambo	Samurai	angry	knocked out, wakes up	…Sẽ cho chúng thấy đau đớn!	…I will see them suffer!	5		0
vo_eny_eny_	samurai_00_	see_flying_body_00	vo_eny_eny_samurai_00_see_flying_body_00	omuk	hambo	Samurai	startled	sees corpse that's thrown into his view by player	Làm thế nào?!	How?!	1		0
vo_eny_eny_	samurai_00_	see_flying_body_01	vo_eny_eny_samurai_00_see_flying_body_01	omuk	hambo	Samurai	startled	sees corpse that's thrown into his view by player	Ác quỷ!	Demons!	1		0
vo_eny_eny_	samurai_00_	see_flying_body_02	vo_eny_eny_samurai_00_see_flying_body_02	omuk	hambo	Samurai	startled	sees corpse that's thrown into his view by player	Kẻ giết người man rợ!	Honorless killers!	2		0
vo_eny_eny_	samurai_00_	see_flying_object_00	vo_eny_eny_samurai_00_see_flying_object_00	omuk	hambo	Samurai	annoyed	sees object that's thrown into his view by player	Cái…gì thế này?!	What…what's this?!	2		0
vo_eny_eny_	samurai_00_	see_flying_object_01	vo_eny_eny_samurai_00_see_flying_object_01	omuk	hambo	Samurai	annoyed	sees object that's thrown into his view by player	Ai đã làm?!	Who did that?!	3		0
vo_eny_eny_	samurai_00_	see_flying_object_02	vo_eny_eny_samurai_00_see_flying_object_02	omuk	hambo	Samurai	annoyed	sees object that's thrown into his view by player	Oh thôi nào! Thật vớ vẩn!	Oh come on! This is ridiculous!	6		0
vo_eny_eny_	samurai_00_	see_something_00	vo_eny_eny_samurai_00_see_something_00	omuk	hambo	Samurai	suspicious	sees something strange	Cái gì?	What?	1		0
vo_eny_eny_	samurai_00_	see_something_01	vo_eny_eny_samurai_00_see_something_01	omuk	hambo	Samurai	suspicious	sees something strange	Hả?	Huh?	1		0
vo_eny_eny_	samurai_00_	see_something_02	vo_eny_eny_samurai_00_see_something_02	omuk	hambo	Samurai	suspicious	sees something strange	Quái gì thế?	What's that?	2		0
vo_eny_eny_	samurai_00_	see_something_03	vo_eny_eny_samurai_00_see_something_03	omuk	hambo	Samurai	suspicious	sees something strange	Có gì đó…	Something…	1		0
vo_eny_eny_	samurai_00_	see_something_04	vo_eny_eny_samurai_00_see_something_04	omuk	hambo	Samurai	suspicious	sees something strange	Hmm?	Hmm…	1		0
vo_eny_eny_	samurai_00_	snore_00	vo_eny_eny_samurai_00_snore_00	omuk		Samurai		(sound) snore			0		0
vo_eny_eny_	samurai_00_	squad_investigate_end_00	vo_eny_eny_samurai_00_squad_investigate_end_00	omuk	hambo	Samurai	commanding	squad leader stops investigation	Không có gì! Quay về nhiệm vụ của mày đi.	Nothing here. Resume your duties.	5		0
vo_eny_eny_	samurai_00_	squad_investigate_end_01	vo_eny_eny_samurai_00_squad_investigate_end_01	omuk	hambo	Samurai	commanding	squad leader stops investigation	Ah, chúng đi lâu rồi. Quay về nhiệm vụ của mày đi.	Ah, they're long gone. Resume your duties.	7		0
vo_eny_eny_	samurai_00_	squad_investigate_end_02	vo_eny_eny_samurai_00_squad_investigate_end_02	omuk	hambo	Samurai	commanding	squad leader stops investigation	Ah, Không có gì ở đây! Quay về nhiệm vụ của mày đi.	Ah, there's no one here! Resume your duties.	8		0
vo_eny_eny_	samurai_00_	squad_investigate_end_03	vo_eny_eny_samurai_00_squad_investigate_end_03	omuk	hambo	Samurai	commanding	squad leader stops investigation	Dừng tìm kiếm lại. Quay về nhiệm vụ của mày đi.	Stop the search. Return to your posts.	7		0
vo_eny_eny_	samurai_00_	squad_investigate_end_04	vo_eny_eny_samurai_00_squad_investigate_end_04	omuk	hambo	Samurai	commanding	squad leader stops investigation	Không còn nguy hiểm. Quay về nhiệm vụ của mày đi.	Danger has passed. Return to your posts.	7		0
vo_eny_eny_	samurai_00_	squad_investigate_start_00	vo_eny_eny_samurai_00_squad_investigate_start_00	omuk	hambo	Samurai	commanding	squad leader starts investigation	Tìm kiếm khu vực này!	Search the area!	3		0
vo_eny_eny_	samurai_00_	squad_investigate_start_01	vo_eny_eny_samurai_00_squad_investigate_start_01	omuk	hambo	Samurai	commanding	squad leader starts investigation	Tấn công khi phát hiện!	Attack on sight!	3		0
vo_eny_eny_	samurai_00_	squad_investigate_start_02	vo_eny_eny_samurai_00_squad_investigate_start_02	omuk	hambo	Samurai	commanding	squad leader starts investigation	Chúng có thể vẫn còn ở đây!	They could still be here!	5		0
vo_eny_eny_	samurai_00_	squad_investigate_start_03	vo_eny_eny_samurai_00_squad_investigate_start_03	omuk	hambo	Samurai	commanding	squad leader starts investigation	Tìm khắp nơi đi!	Search everywhere!	2		0
vo_eny_eny_	samurai_00_	squad_investigate_start_04	vo_eny_eny_samurai_00_squad_investigate_start_04	omuk	hambo	Samurai	commanding	squad leader starts investigation	Không cần thương hại!	Show no mercy!	3		0
vo_eny_eny_	samurai_00_	squad_investigate_talk_00	vo_eny_eny_samurai_00_squad_investigate_talk_00	omuk	hambo	Samurai	tense	squad serches the area, commenting on things	Không có gì ở đây!	There is nothing here!	4		0
vo_eny_eny_	samurai_00_	squad_investigate_talk_01	vo_eny_eny_samurai_00_squad_investigate_talk_01	omuk	hambo	Samurai	tense	squad serches the area, commenting on things	Chúng đã đi đâu?	Where did they go?!	4		0
vo_eny_eny_	samurai_00_	squad_investigate_talk_02	vo_eny_eny_samurai_00_squad_investigate_talk_02	omuk	hambo	Samurai	commanding	squad serches the area, commenting on things	Căng cái mắt của mày ra.	Keep your eyes open.	4		0
vo_eny_eny_	samurai_00_	squad_investigate_talk_03	vo_eny_eny_samurai_00_squad_investigate_talk_03	omuk	hambo	Samurai	focussed	squad serches the area, commenting on things	Huh… Mình thấy dấu vết?	Huh… Do I see tracks?	5		0
vo_eny_eny_	samurai_00_	squad_investigate_talk_04	vo_eny_eny_samurai_00_squad_investigate_talk_04	omuk	hambo	Samurai	annoyed	squad serches the area, commenting on things	Dấu vết này của ai? …không, không phải họ.	Are these tracks? …no, they're not.	6		0
vo_eny_eny_	samurai_00_	squad_investigate_talk_05	vo_eny_eny_samurai_00_squad_investigate_talk_05	omuk	hambo	Samurai	tense	squad serches the area, commenting on things	Có ai thấy chúng không?	Do you see them?	4		0
vo_eny_eny_	samurai_00_	squad_investigate_talk_06	vo_eny_eny_samurai_00_squad_investigate_talk_06	omuk	hambo	Samurai	annoyed	squad serches the area, commenting on things	Chúng không thể biến mất!	They can't have vanished!	4		0
vo_eny_eny_	samurai_00_	squad_investigate_talk_07	vo_eny_eny_samurai_00_squad_investigate_talk_07	omuk	hambo	Samurai	annoyed	squad serches the area, commenting on things	Chúng ta đang đi săn ma hả!	We're not hunting ghosts!	4		0
vo_eny_eny_	samurai_00_	squad_investigate_talk_08	vo_eny_eny_samurai_00_squad_investigate_talk_08	omuk	hambo	Samurai	focussed	squad serches the area, commenting on things	Chúng ta đang tìm cái khỉ gì vậy?	What are we looking for?	5		0
vo_eny_eny_	samurai_00_	squad_investigate_talk_09	vo_eny_eny_samurai_00_squad_investigate_talk_09	omuk	hambo	Samurai	focussed	squad serches the area, commenting on things	Có chắc là họ bảo thấy cái gì đó không?	Are you certain you saw something?	6		0
vo_eny_eny_	samurai_00_	stun_end_00	vo_eny_eny_samurai_00_stun_end_00	omuk		Samurai	enraged	stands up after stun	…chúng sử dụng hỏa lực! Lũ hèn nhát!	…they use firearms! The cowards!	5		0
vo_eny_eny_	samurai_00_	stun_end_01	vo_eny_eny_samurai_00_stun_end_01	omuk		Samurai	enraged	stands up after stun	Phục kích!	Ambush!	1		0
vo_eny_eny_	samurai_00_	stun_end_02	vo_eny_eny_samurai_00_stun_end_02	omuk		Samurai	enraged	stands up after stun	Mày bắn tao hả! …giờ tao sẽ chém mày ra làm đôi!	You shot me! …now I cut you in half!	9		0
vo_eny_eny_	samurai_00_	stun_end_03	vo_eny_eny_samurai_00_stun_end_03	omuk		Samurai	enraged	stands up after stun	…mày nghĩ nó đủ để giết tao ư?!	…you think that would kill me?!	7		0
vo_eny_eny_	samurai_00_	stun_end_04	vo_eny_eny_samurai_00_stun_end_04	omuk		Samurai	enraged	stands up after stun	…sát thủ!	…assassins!	1		0
vo_eny_eny_	samurai_00_	stun_scream_00	vo_eny_eny_samurai_00_stun_scream_00	omuk		Samurai	surprised	(sound) receives a stunning blow, grunts and drops to his knees			0		0
vo_eny_eny_	samurai_00_	stun_scream_01	vo_eny_eny_samurai_00_stun_scream_01	omuk		Samurai	surprised	(sound) receives a stunning blow, grunts and drops to his knees			0		0
vo_eny_eny_	samurai_00_	stun_scream_02	vo_eny_eny_samurai_00_stun_scream_02	omuk		Samurai	surprised	(sound) receives a stunning blow, grunts and drops to his knees			0		0
vo_eny_eny_	samurai_00_	stun_scream_03	vo_eny_eny_samurai_00_stun_scream_03	omuk		Samurai	surprised	receives a stunning blow, grunts and drops to his knees	Agh! …mày…	Agh! …you…	2		0
vo_eny_eny_	samurai_00_	stun_scream_04	vo_eny_eny_samurai_00_stun_scream_04	omuk		Samurai	surprised	receives a stunning blow, grunts and drops to his knees	Ugh! Hèn nhát!	Ugh! Cowards!	2		0
vo_gothic_gothic_	samurai_00_	talk_idle_00	vo_gothic_gothic_samurai_00_talk_idle_00	omuk		Samurai	relaxed	(sound) humming tune			0		0
vo_gothic_gothic_	samurai_00_	talk_idle_01	vo_gothic_gothic_samurai_00_talk_idle_01	omuk		Samurai		(sound) sneeze			0		0
